Ticker,Name,Modified,AsOfDate,Sector,SubSector,AnalystRecommendationValue,Interpretation,FactorScore,RevenueGrowth,RevenueGrowthPoints,BalanceSheetStrength,BalanceSheetStrengthPoints,ProfitabilityTrend,ProfitabilityTrendPoints,FCFGenerationCapitalIntensity,FCFGenerationCapitalIntensityPoints,RegulatoryEnvironment,RegulatoryEnvironmentPoints,Cyclicality,CyclicalityPoints,MarketPosition,MarketPositionPoints,ESG,ESGPoints,QualityOfManagement,QualityOfManagementPoints,AccessToCapital,AccessToCapitalPoints,FundScore,FundPoints,EventRisk,EventRiskPoints,ExpectedIssuance,ExpectedIssuancePoints,RatingsOutlook,RatingsOutlookPoints,Volatility,VolatilityPoints,CreditRisk,CreditRiskPoints,SecondaryLiquidity,SecondaryLiquidityPoints,TechScore,TechPoints,SpreadPerUnitOfRisk,SpreadPerUnitOfRiskPoints,PercentileSpreadVsCorpIndex,PercentileSpreadVsCorpIndexPoints,SpreadToEvent,SpreadToEventPoints,RelativeToBroadSector,RelativeToBroadSectorPoints,RelativeToIndustry,RelativeToIndustryPoints,ValScore,ValPoints
SABLN,SABMiller PLC,9/30/2015 23:00,5/14/2015 0:00,Consumer & Industrial,Food and Beverage,Underperform,Neutral,50.5,4,0.4,8,0.8,5,0.5,6,0.6,4,0.4,6,0.6,7,0.7,6,0.6,7,0.7,8,0.8,24.4,61,3,0.75,4,0.6,6,0.9,4,0.6,4,0.6,5,0.75,12.6,42,2,0.5,5,1.25,4,1,,,7,1.75,13.5,45
SABLN,SABMiller PLC,6/30/2015 23:01,5/14/2015 0:00,Consumer & Industrial,Food and Beverage,Underperform,Neutral,50.5,4,0.4,8,0.8,5,0.5,6,0.6,4,0.4,6,0.6,7,0.7,6,0.6,7,0.7,8,0.8,24.4,61,3,0.75,4,0.6,6,0.9,4,0.6,4,0.6,5,0.75,12.6,42,2,0.5,5,1.25,4,1,,,7,1.75,13.5,45
SABLN,SABMiller PLC,3/31/2015 23:00,7/25/2014 0:00,Consumer & Industrial,Food and Beverage,Neutral,Modest Overweight,57.2,6,0.6,6,0.6,7,0.7,7,0.7,4,0.4,7,0.7,7,0.7,6,0.6,7,0.7,8,0.8,26,65,3,0.75,4,0.6,7,1.05,4,0.6,6,0.9,5,0.75,13.95,46.5,6,1.5,5,1.25,5,1.25,,,7,1.75,17.25,57.5
SABLN,SABMiller PLC,12/31/2014 23:01,7/25/2014 0:00,Consumer & Industrial,Food and Beverage,Neutral,Modest Overweight,57.2,6,0.6,6,0.6,7,0.7,7,0.7,4,0.4,7,0.7,7,0.7,6,0.6,7,0.7,8,0.8,26,65,3,0.75,4,0.6,7,1.05,4,0.6,6,0.9,5,0.75,13.95,46.5,6,1.5,5,1.25,5,1.25,,,7,1.75,17.25,57.5
SABLN,SABMiller PLC,9/30/2014 23:00,7/25/2014 0:00,Consumer & Industrial,Food and Beverage,Neutral,Modest Overweight,57.2,6,0.6,6,0.6,7,0.7,7,0.7,4,0.4,7,0.7,7,0.7,6,0.6,7,0.7,8,0.8,26,65,3,0.75,4,0.6,7,1.05,4,0.6,6,0.9,5,0.75,13.95,46.5,6,1.5,5,1.25,5,1.25,,,7,1.75,17.25,57.5
SABLN,SABMiller PLC,6/30/2014 23:00,5/23/2014 0:00,Consumer & Industrial,Food and Beverage,Buy,Modest Overweight,58.15,6,0.6,6,0.6,7,0.7,7,0.7,4,0.4,7,0.7,7,0.7,6,0.6,6,0.6,8,0.8,25.6,64,5,1.25,4,0.6,7,1.05,4,0.6,4,0.6,5,0.75,14.55,48.5,6,1.5,5,1.25,6,1.5,,,7,1.75,18,60
SABLN,SABMiller,3/31/2014 23:00,1/23/2014 0:00,Consumer & Industrial,Food and Beverage,Buy,Modest Overweight,57.25,6,0.6,6,0.6,7,0.7,7,0.7,4,0.4,7,0.7,7,0.7,6,0.6,6,0.6,8,0.8,25.6,64,4,0.6,4,0.6,7,1.05,6,1.5,7,1.05,5,0.75,16.65,55.5,6,1.5,3,0.75,6,1.5,,,5,1.25,15,50
SABLN,SABMiller,12/31/2013 23:00,11/21/2013 0:00,Consumer & Industrial,Food and Beverage,Buy,Modest Overweight,55,6,0.6,6,0.6,7,0.7,7,0.7,4,0.4,7,0.7,7,0.7,6,0.6,6,0.6,8,0.8,25.6,64,4,0.6,4,0.6,7,1.05,4,1,7,1.05,5,0.75,15.15,50.5,6,1.5,2,0.5,7,1.75,,,4,1,14.25,47.5
SABLN,SABMiller,10/1/2013 9:21,7/25/2013 0:00,Consumer & Industrial,Food and Beverage,Outperform,Modest Overweight,58.15,6,0.6,6,0.6,7,0.7,7,0.7,4,0.4,7,0.7,7,0.7,6,0.6,6,0.6,8,0.8,25.6,64,8,1.2,8,1.2,6,0.9,4,1,7,1.05,5,0.75,18.3,61,6,1.5,2,0.5,6,1.5,,,5,1.25,14.25,47.5
SABLN,SAB Miller,6/30/2013 23:01,5/29/2013 0:00,Consumer & Industrial,Food and Beverage,Outperform,Modest Overweight,64,7,0.7,6,0.6,7,0.7,7,0.7,4,0.4,7,0.7,7,0.7,6,0.6,6,0.6,8,0.8,26,65,8,1.2,8,1.2,6,0.9,7,1.75,8,1.2,5,0.75,28,70,6,1.5,3,0.75,6,1.5,,,5,1.25,10,50
SABLN,SAB Miller,3/31/2013 23:00,8/1/2012 0:00,Consumer & Industrial,Food and Beverage,Buy,Modest Overweight,62.8,6,0.6,6,0.6,6,0.6,7,0.7,4,0.4,8,0.8,7,0.7,6,0.6,6,0.6,8,0.8,25.6,64,9,1.35,8,1.2,6,0.9,6,1.5,8,1.2,5,0.75,20.7,69,6,1.5,4,1,7,1.75,,,5,1.25,16.5,55
SABLN,SAB Miller,12/31/2012 23:00,8/1/2012 0:00,Consumer & Industrial,Food and Beverage,Buy,Modest Overweight,62.8,6,0.6,6,0.6,6,0.6,7,0.7,4,0.4,8,0.8,7,0.7,6,0.6,6,0.6,8,0.8,25.6,64,9,1.35,8,1.2,6,0.9,6,1.5,8,1.2,5,0.75,20.7,69,6,1.5,4,1,7,1.75,,,5,1.25,16.5,55
SABLN,SAB Miller,9/30/2012 23:00,8/1/2012 0:00,Consumer & Industrial,Food and Beverage,Buy,Modest Overweight,62.8,6,0.6,6,0.6,6,0.6,7,0.7,4,0.4,8,0.8,7,0.7,6,0.6,6,0.6,8,0.8,25.6,64,9,1.35,8,1.2,6,0.9,6,1.5,8,1.2,5,0.75,20.7,69,6,1.5,4,1,7,1.75,,,5,1.25,16.5,55
SABLN,SAB Miller,6/30/2012 23:00,6/4/2012 0:00,Consumer & Industrial,Food and Beverage,Buy,Modest Overweight,61.5,6,0.6,6,0.6,6,0.6,7,0.7,4,0.4,8,0.8,7,0.7,6,0.6,6,0.6,8,0.8,25.6,64,8,1.2,8,1.2,5,0.75,4,1,8,1.2,5,0.75,24.4,61,6,1.5,4,1,7,1.75,,,6,1.5,11.5,57.5
SJM,JM Smucker Co/The,6/30/2017 23:00,8/23/2016 0:00,Consumer & Industrial,Food and Beverage,Neutral,Neutral,53.7,4,0.4,4,0.4,6,0.6,6,0.6,5,0.5,7,0.7,7,0.7,6,0.6,5,0.5,7,0.7,22.8,57,6,1.5,10,1.5,5,0.75,7,1.05,7,1.05,5,0.75,19.8,66,3,0.6,3,0.6,5,2,,0,5,0.5,11.1,37
SJM,JM Smucker Co/The,4/3/2017 7:46,8/23/2016 0:00,Consumer & Industrial,Food and Beverage,Neutral,Modest Overweight,55.7,4,0.4,4,0.4,6,0.6,6,0.6,5,0.5,7,0.7,7,0.7,6,0.6,5,0.5,7,0.7,28.5,57,6,1.5,10,1.5,5,0.75,7,1.05,7,1.05,5,0.75,19.8,66,3,0.6,3,0.6,5,2,,0,5,0.5,7.4,37
SJM,JM Smucker Co/The,12/31/2016 23:00,8/23/2016 0:00,Consumer & Industrial,Food and Beverage,Neutral,Modest Overweight,55.2,4,0.4,4,0.4,6,0.6,6,0.6,5,0.5,7,0.7,7,0.7,6,0.6,5,0.5,7,0.7,22.8,57,6,1.5,10,1.5,5,0.75,7,1.05,7,1.05,5,0.75,19.8,66,3,0.6,3,0.6,5,2,,,5,1,12.6,42
SJM,JM Smucker Co/The,9/30/2016 23:00,8/23/2016 0:00,Consumer & Industrial,Food and Beverage,Neutral,Modest Overweight,56.7,4,0.4,4,0.4,6,0.6,6,0.6,5,0.5,7,0.7,7,0.7,6,0.6,5,0.5,7,0.7,28.5,57,6,1.5,10,1.5,5,0.75,7,1.05,7,1.05,5,0.75,19.8,66,3,0.6,3,0.6,5,2,,,5,1,8.4,42
SJM,JM Smucker Co/The,6/30/2016 23:01,6/9/2016 0:00,Consumer & Industrial,Food and Beverage,Outperform,Neutral,53.5,4,0.4,4,0.4,6,0.6,6,0.6,5,0.5,7,0.7,7,0.7,6,0.6,4,0.4,7,0.7,28,56,6,1.5,10,1.5,5,0.75,3,0.45,7,1.05,5,0.75,18,60,3,0.75,2,0.5,6,1.5,,,4,1,7.5,37.5
SJM,JM Smucker Co/The,3/31/2016 23:01,2/23/2016 0:00,Consumer & Industrial,Food and Beverage,Outperform,Neutral,51.65,4,0.4,3,0.3,6,0.6,6,0.6,5,0.5,5,0.5,7,0.7,6,0.6,4,0.4,7,0.7,26.5,53,6,1.5,10,1.5,5,0.75,3,0.45,4,0.6,5,0.75,16.65,55.5,3,0.75,2,0.5,7,1.75,,,5,1.25,8.5,42.5
SJM,JM Smucker Co/The,12/31/2015 23:01,11/24/2015 0:00,Consumer & Industrial,Food and Beverage,Outperform,Neutral,51.2,5,0.5,2,0.2,6,0.6,6,0.6,5,0.5,5,0.5,7,0.7,6,0.6,3,0.3,7,0.7,26,52,6,1.5,10,1.5,5,0.75,3,0.45,3,0.45,5,0.75,16.2,54,2,0.5,4,1,6,1.5,,,6,1.5,9,45
SJM,JM Smucker Co/The,9/30/2015 23:00,8/28/2015 0:00,Consumer & Industrial,Food and Beverage,Outperform,Modest Overweight,58.9,5,0.5,2,0.2,6,0.6,6,0.6,5,0.5,5,0.5,7,0.7,6,0.6,3,0.3,7,0.7,20.8,52,6,1.5,10,1.5,5,0.75,7,1.05,6,0.9,5,0.75,19.35,64.5,7,1.75,5,1.25,6,1.5,,,7,1.75,18.75,62.5
SJM,JM Smucker Co/The,6/30/2015 23:01,6/4/2015 0:00,Consumer & Industrial,Food and Beverage,Outperform,Modest Overweight,57.4,5,0.5,2,0.2,6,0.6,6,0.6,5,0.5,5,0.5,7,0.7,6,0.6,3,0.3,7,0.7,20.8,52,6,1.5,10,1.5,5,0.75,4,0.6,4,0.6,5,0.75,17.1,57,8,2,5,1.25,6,1.5,,,7,1.75,19.5,65
SJM,JM Smucker Co/The,3/31/2015 23:00,3/16/2015 0:00,Consumer & Industrial,Food and Beverage,Outperform,Neutral,53.2,5,0.5,2,0.2,6,0.6,6,0.6,5,0.5,5,0.5,7,0.7,6,0.6,3,0.3,7,0.7,20.8,52,6,1.5,10,1.5,5,0.75,3,0.45,4,0.6,5,0.75,16.65,55.5,4,1,5,1.25,6,1.5,,,6,1.5,15.75,52.5
SYY,Sysco Corp,3/31/2018 23:00,9/7/2017 0:00,Consumer & Industrial,Food and Beverage,Underperform,Neutral,44.5,6,0.6,5,0.5,5,0.5,7,0.7,5,0.5,6,0.6,7,0.7,3,0.3,4,0.4,7,0.7,22,55,3,0.75,4,0.6,4,0.6,8,1.2,3,0.45,4,0.6,12.6,42,6,1.2,4,0.8,2,0.8,2,0.2,3,0.3,9.9,33
SYY,Sysco Corp,12/31/2017 23:00,9/7/2017 0:00,Consumer & Industrial,Food and Beverage,Underperform,Neutral,44.5,6,0.6,5,0.5,5,0.5,7,0.7,5,0.5,6,0.6,7,0.7,3,0.3,4,0.4,7,0.7,22,55,3,0.75,4,0.6,4,0.6,8,1.2,3,0.45,4,0.6,12.6,42,6,1.2,4,0.8,2,0.8,2,0.2,3,0.3,9.9,33
SYY,Sysco Corp,9/30/2017 23:00,9/7/2017 0:00,Consumer & Industrial,Food and Beverage,Underperform,Neutral,44.5,6,0.6,5,0.5,5,0.5,7,0.7,5,0.5,6,0.6,7,0.7,3,0.3,4,0.4,7,0.7,22,55,3,0.75,4,0.6,4,0.6,8,1.2,3,0.45,4,0.6,12.6,42,6,1.2,4,0.8,2,0.8,2,0.2,3,0.3,9.9,33
SYY,Sysco Corp,6/30/2017 23:00,9/2/2016 0:00,Consumer & Industrial,Food and Beverage,Underperform,Neutral,49.3,4,0.4,5,0.5,5,0.5,7,0.7,5,0.5,6,0.6,7,0.7,7,0.7,4,0.4,8,0.8,23.2,58,2,0.5,5,0.75,3,0.45,7,1.05,9,1.35,4,0.6,14.1,47,9,1.8,4,0.8,2,0.8,,0,6,0.6,12,40
SYY,Sysco Corp,4/3/2017 7:46,9/2/2016 0:00,Consumer & Industrial,Food and Beverage,Underperform,Neutral,51.1,4,0.4,5,0.5,5,0.5,7,0.7,5,0.5,6,0.6,7,0.7,7,0.7,4,0.4,8,0.8,29,58,2,0.5,5,0.75,3,0.45,7,1.05,9,1.35,4,0.6,14.1,47,9,1.8,4,0.8,2,0.8,,0,6,0.6,8,40
SYY,Sysco Corp,12/31/2016 23:00,9/2/2016 0:00,Consumer & Industrial,Food and Beverage,Underperform,Neutral,51.1,4,0.4,5,0.5,5,0.5,7,0.7,5,0.5,6,0.6,7,0.7,7,0.7,4,0.4,8,0.8,23.2,58,2,0.5,5,0.75,3,0.45,7,1.05,9,1.35,4,0.6,14.1,47,9,1.8,4,0.8,2,0.8,,,6,1.2,13.8,46
SYY,Sysco Corp,9/30/2016 23:00,9/2/2016 0:00,Consumer & Industrial,Food and Beverage,Underperform,Neutral,52.3,4,0.4,5,0.5,5,0.5,7,0.7,5,0.5,6,0.6,7,0.7,7,0.7,4,0.4,8,0.8,29,58,2,0.5,5,0.75,3,0.45,7,1.05,9,1.35,4,0.6,14.1,47,9,1.8,4,0.8,2,0.8,,,6,1.2,9.2,46
SYY,Sysco Corp,6/30/2016 23:01,10/9/2015 0:00,Consumer & Industrial,Food and Beverage,Underperform,Neutral,52.2,5,0.5,5,0.5,5,0.5,6,0.6,5,0.5,5,0.5,7,0.7,7,0.7,4,0.4,8,0.8,28.5,57,2,0.5,9,1.35,4,0.6,3,0.45,7,1.05,3,0.45,13.2,44,7,1.75,4,1,4,1,,,6,1.5,10.5,52.5
SYY,Sysco Corp,3/31/2016 23:01,10/9/2015 0:00,Consumer & Industrial,Food and Beverage,Underperform,Neutral,52.2,5,0.5,5,0.5,5,0.5,6,0.6,5,0.5,5,0.5,7,0.7,7,0.7,4,0.4,8,0.8,28.5,57,2,0.5,9,1.35,4,0.6,3,0.45,7,1.05,3,0.45,13.2,44,7,1.75,4,1,4,1,,,6,1.5,10.5,52.5
SYY,Sysco Corp,12/31/2015 23:01,10/9/2015 0:00,Consumer & Industrial,Food and Beverage,Underperform,Neutral,52.2,5,0.5,5,0.5,5,0.5,6,0.6,5,0.5,5,0.5,7,0.7,7,0.7,4,0.4,8,0.8,28.5,57,2,0.5,9,1.35,4,0.6,3,0.45,7,1.05,3,0.45,13.2,44,7,1.75,4,1,4,1,,,6,1.5,10.5,52.5
SYY,Sysco Corp,9/30/2015 23:00,5/7/2015 0:00,Consumer & Industrial,Food and Beverage,Neutral,Neutral,51.35,6,0.6,4,0.4,7,0.7,6,0.6,5,0.5,5,0.5,7,0.7,7,0.7,7,0.7,8,0.8,24.8,62,1,0.25,10,1.5,4,0.6,4,0.6,4,0.6,7,1.05,13.8,46,3,0.75,4,1,5,1.25,,,5,1.25,12.75,42.5
SYY,Sysco Corp,6/30/2015 23:01,5/7/2015 0:00,Consumer & Industrial,Food and Beverage,Neutral,Neutral,51.35,6,0.6,4,0.4,7,0.7,6,0.6,5,0.5,5,0.5,7,0.7,7,0.7,7,0.7,8,0.8,24.8,62,1,0.25,10,1.5,4,0.6,4,0.6,4,0.6,7,1.05,13.8,46,3,0.75,4,1,5,1.25,,,5,1.25,12.75,42.5
SYY,Sysco Corp,3/31/2015 23:00,2/4/2015 0:00,Consumer & Industrial,Food and Beverage,Outperform,Modest Overweight,62.75,6,0.6,4,0.4,7,0.7,6,0.6,5,0.5,5,0.5,7,0.7,7,0.7,7,0.7,8,0.8,24.8,62,4,1,10,1.5,4,0.6,6,0.9,9,1.35,7,1.05,19.2,64,9,2.25,4,1,6,1.5,,,6,1.5,18.75,62.5
SYY,Sysco Corp,12/31/2014 23:01,11/3/2014 0:00,Consumer & Industrial,Food and Beverage,Buy,Modest Overweight,60.8,6,0.6,4,0.4,7,0.7,6,0.6,5,0.5,5,0.5,7,0.7,7,0.7,7,0.7,8,0.8,24.8,62,8,2,10,1.5,4,0.6,3,0.45,6,0.9,7,1.05,19.5,65,6,1.5,3,0.75,8,2,,,5,1.25,16.5,55
SYY,Sysco Corp,9/30/2014 23:00,9/30/2014 0:00,Consumer & Industrial,Food and Beverage,Buy,Modest Overweight,59.95,6,0.6,6,0.6,7,0.7,6,0.6,5,0.5,5,0.5,7,0.7,7,0.7,4,0.4,8,0.8,24.4,61,5,1.25,10,1.5,4,0.6,7,1.05,7,1.05,6,0.9,19.05,63.5,7,1.75,4,1,6,1.5,,,5,1.25,16.5,55
SYY,Sysco Corp,6/30/2014 23:00,6/5/2014 0:00,Consumer & Industrial,Food and Beverage,Underperform,Neutral,52.2,6,0.6,6,0.6,6,0.6,6,0.6,5,0.5,5,0.5,7,0.7,7,0.7,4,0.4,8,0.8,24,60,4,1,2,0.3,3,0.45,6,0.9,8,1.2,2,0.3,12.45,41.5,7,1.75,4,1,4,1,,,6,1.5,15.75,52.5
T,AT&T Inc,3/31/2018 23:00,2/12/2018 0:00,Consumer & Industrial,Wirelines,Outperform,Modest Overweight,57.6,4,0.4,3,0.3,6,0.6,9,0.9,4,0.4,5,0.5,8,0.8,2,0.2,6,0.6,10,1,22.8,57,7,1.75,7,1.05,4,0.6,1,0.15,1,0.15,10,1.5,15.6,52,2,0.4,9,1.8,8,3.2,4,0.4,6,0.6,19.2,64
T,AT&T Inc,12/31/2017 23:00,11/21/2017 0:00,Consumer & Industrial,Wirelines,Buy,Modest Overweight,60.55,4,0.4,4,0.4,6,0.6,9,0.9,4,0.4,5,0.5,8,0.8,2,0.2,6,0.6,10,1,23.2,58,6,1.5,7,1.05,4,0.6,2,0.3,2,0.3,8,1.2,14.85,49.5,3,0.6,9,1.8,9,3.6,7,0.7,8,0.8,22.5,75
T,AT&T Inc,9/30/2017 23:00,7/27/2017 0:00,Consumer & Industrial,Wirelines,Buy,Modest Overweight,60.9,4,0.4,4,0.4,6,0.6,9,0.9,6,0.6,5,0.5,8,0.8,2,0.2,6,0.6,10,1,24,60,6,1.5,7,1.05,4,0.6,3,0.45,2,0.3,8,1.2,15.3,51,4,0.8,9,1.8,9,3.6,5,0.5,5,0.5,21.6,72
T,AT&T Inc,6/30/2017 23:00,4/26/2017 0:00,Consumer & Industrial,Wirelines,Outperform,Modest Overweight,57.1,5,0.5,3,0.3,5,0.5,8,0.8,6,0.6,5,0.5,8,0.8,3,0.3,6,0.6,9,0.9,23.2,58,5,1.25,2,0.3,4,0.6,7,1.05,2,0.3,8,1.2,14.1,47,5,1,8,1.6,8,3.2,6,0.6,2,0.2,19.8,66
T,AT&T Inc,4/3/2017 7:46,1/31/2017 0:00,Consumer & Industrial,Wirelines,Outperform,Modest Overweight,57.75,5,0.5,3,0.3,5,0.5,5,0.5,6,0.6,5,0.5,8,0.8,3,0.3,6,0.6,9,0.9,27.5,55,5,1.25,3,0.45,5,0.75,7,1.05,7,1.05,8,1.2,17.25,57.5,7,1.4,8,1.6,7,2.8,7,0.7,7,0.7,13,65
T,AT&T Inc,12/31/2016 23:00,8/31/2016 0:00,Consumer & Industrial,Wirelines,Neutral,Neutral,53.45,5,0.5,4,0.4,5,0.5,4,0.4,5,0.5,5,0.5,7,0.7,6,0.6,6,0.6,9,0.9,22.4,56,4,1,3,0.45,5,0.75,6,0.9,8,1.2,7,1.05,16.05,53.5,10,2,6,1.2,2,0.8,,,5,1,15,50
T,AT&T Inc,9/30/2016 23:01,8/31/2016 0:00,Consumer & Industrial,Wirelines,Neutral,Modest Overweight,54.05,5,0.5,4,0.4,5,0.5,4,0.4,5,0.5,5,0.5,7,0.7,6,0.6,6,0.6,9,0.9,28,56,4,1,3,0.45,5,0.75,6,0.9,8,1.2,7,1.05,16.05,53.5,10,2,6,1.2,2,0.8,,,5,1,10,50
T,AT&T Inc,6/30/2016 23:01,4/27/2016 0:00,Consumer & Industrial,Wirelines,Neutral,Modest Overweight,56.05,6,0.6,4,0.4,5,0.5,4,0.4,5,0.5,5,0.5,7,0.7,6,0.6,6,0.6,9,0.9,28.5,57,4,1,3,0.45,5,0.75,6,0.9,8,1.2,7,1.05,16.05,53.5,10,2.5,6,1.5,2,0.5,,,5,1.25,11.5,57.5
T,AT&T Inc,3/31/2016 23:01,1/27/2016 0:00,Consumer & Industrial,Wirelines,Underperform,Modest Overweight,54.85,6,0.6,4,0.4,5,0.5,4,0.4,5,0.5,5,0.5,7,0.7,6,0.6,6,0.6,9,0.9,28.5,57,3,0.75,3,0.45,5,0.75,3,0.45,10,1.5,7,1.05,14.85,49.5,10,2.5,6,1.5,3,0.75,,,4,1,11.5,57.5
T,AT&T Inc,12/31/2015 23:01,10/23/2015 0:00,Consumer & Industrial,Wirelines,Neutral,Neutral,53.75,6,0.6,4,0.4,5,0.5,4,0.4,4,0.4,5,0.5,7,0.7,6,0.6,6,0.6,9,0.9,28,56,4,1,3,0.45,5,0.75,4,0.6,6,0.9,7,1.05,14.25,47.5,7,1.75,6,1.5,5,1.25,,,5,1.25,11.5,57.5
T,AT&T Inc,9/30/2015 23:01,7/24/2015 0:00,Consumer & Industrial,Wirelines,Outperform,Modest Overweight,60.55,5,0.5,4,0.4,5,0.5,4,0.4,4,0.4,5,0.5,8,0.8,4,0.4,7,0.7,9,0.9,22,55,6,1.5,6,0.9,5,0.75,4,0.6,7,1.05,7,1.05,17.55,58.5,9,2.25,8,2,6,1.5,,,5,1.25,21,70
T,AT&T Inc,6/30/2015 23:01,4/23/2015 0:00,Consumer & Industrial,Wirelines,Outperform,Modest Overweight,64.75,5,0.5,4,0.4,5,0.5,4,0.4,4,0.4,5,0.5,8,0.8,4,0.4,7,0.7,9,0.9,22,55,6,1.5,6,0.9,5,0.75,7,1.05,10,1.5,7,1.05,20.25,67.5,10,2.5,8,2,7,1.75,,,5,1.25,22.5,75
T,AT&T Inc,3/31/2015 23:01,1/28/2015 0:00,Consumer & Industrial,Wirelines,Underperform,Neutral,53.15,5,0.5,4,0.4,5,0.5,4,0.4,4,0.4,6,0.6,8,0.8,4,0.4,7,0.7,9,0.9,22.4,56,3,0.75,1,0.15,3,0.45,6,0.9,8,1.2,7,1.05,13.5,45,9,2.25,6,1.5,4,1,,,4,1,17.25,57.5
T,AT&T Inc,12/31/2014 23:01,11/10/2014 0:00,Consumer & Industrial,Wirelines,Underperform,Neutral,52.15,4,0.4,4,0.4,6,0.6,5,0.5,5,0.5,6,0.6,8,0.8,4,0.4,7,0.7,9,0.9,23.2,58,3,0.75,1,0.15,3,0.45,6,0.9,8,1.2,3,0.45,11.7,39,9,2.25,6,1.5,4,1,,,4,1,17.25,57.5
T,AT&T Inc,9/30/2014 23:01,7/24/2014 0:00,Consumer & Industrial,Wirelines,Outperform,Modest Overweight,58.55,5,0.5,4,0.4,6,0.6,5,0.5,5,0.5,6,0.6,8,0.8,4,0.4,7,0.7,9,0.9,23.6,59,6,1.5,5,0.75,3,0.45,7,1.05,8,1.2,8,1.2,18.45,61.5,6,1.5,6,1.5,6,1.5,,,4,1,16.5,55
T,AT&T Inc,6/30/2014 23:01,6/5/2014 0:00,Consumer & Industrial,Wirelines,Outperform,Modest Overweight,58.1,5,0.5,4,0.4,6,0.6,5,0.5,5,0.5,6,0.6,8,0.8,4,0.4,7,0.7,9,0.9,23.6,59,6,1.5,5,0.75,3,0.45,7,1.05,7,1.05,8,1.2,18,60,6,1.5,6,1.5,6,1.5,,,4,1,16.5,55
T,AT&T Inc,3/31/2014 23:01,1/29/2014 0:00,Consumer & Industrial,Wirelines,Neutral,Modest Overweight,55.6,5,0.5,6,0.6,6,0.6,4,0.4,5,0.5,6,0.6,8,0.8,6,0.6,6,0.6,9,0.9,24.4,61,2,0.3,3,0.45,5,0.75,3,0.75,8,1.2,8,1.2,13.95,46.5,7,1.75,7,1.75,5,1.25,,,4,1,17.25,57.5
T,AT&T Inc,12/31/2013 23:01,10/24/2013 0:00,Consumer & Industrial,Wirelines,Neutral,Modest Overweight,55.15,5,0.5,6,0.6,6,0.6,4,0.4,5,0.5,6,0.6,8,0.8,6,0.6,6,0.6,9,0.9,24.4,61,2,0.3,3,0.45,4,0.6,3,0.75,8,1.2,8,1.2,13.5,45,6,1.5,7,1.75,5,1.25,,,5,1.25,17.25,57.5
T,AT&T Inc,10/1/2013 9:21,7/15/2013 0:00,Consumer & Industrial,Wirelines,Neutral,Modest Overweight,54.05,5,0.5,3,0.3,6,0.6,4,0.4,4,0.4,6,0.6,7,0.7,6,0.6,6,0.6,9,0.9,22.4,56,3,0.45,3,0.45,5,0.75,3,0.75,8,1.2,8,1.2,14.4,48,6,1.5,5,1.25,6,1.5,,,6,1.5,17.25,57.5
T,AT&T Inc,6/30/2013 23:01,4/24/2013 0:00,Consumer & Industrial,Wirelines,Outperform,Modest Overweight,61.3,5,0.5,4,0.4,6,0.6,4,0.4,4,0.4,6,0.6,7,0.7,6,0.6,6,0.6,9,0.9,22.8,57,6,0.9,3,0.45,5,0.75,8,2,8,1.2,8,1.2,26,65,7,1.75,5,1.25,6,1.5,,,7,1.75,12.5,62.5
T,AT&T Inc,3/31/2013 23:01,2/19/2013 0:00,Consumer & Industrial,Wirelines,Outperform,Modest Overweight,61.05,5,0.5,4,0.4,6,0.6,4,0.4,4,0.4,6,0.6,7,0.7,6,0.6,6,0.6,9,0.9,22.8,57,6,0.9,3,0.45,5,0.75,8,2,8,1.2,8,1.2,19.5,65,7,1.75,5,1.25,6,1.5,,,7,1.75,18.75,62.5
T,AT&T Inc,12/31/2012 23:01,12/18/2012 0:00,Consumer & Industrial,Wirelines,Outperform,Modest Overweight,59.55,5,0.5,4,0.4,6,0.6,4,0.4,4,0.4,6,0.6,7,0.7,6,0.6,6,0.6,9,0.9,22.8,57,6,0.9,3,0.45,5,0.75,6,1.5,8,1.2,8,1.2,18,60,7,1.75,5,1.25,6,1.5,,,7,1.75,18.75,62.5
T,AT&T Inc,9/30/2012 23:00,9/17/2012 0:00,Consumer & Industrial,Wirelines,Neutral,Modest Overweight,55.75,5,0.5,6,0.6,6,0.6,5,0.5,4,0.4,7,0.7,7,0.7,6,0.6,6,0.6,9,0.9,24.4,61,4,0.6,7,1.05,5,0.75,3,0.75,9,1.35,8,1.2,17.1,57,7,1.75,5,1.25,5,1.25,,,2,0.5,14.25,47.5
T,AT&T Inc,6/30/2012 23:00,5/4/2012 0:00,Consumer & Industrial,Wirelines,Neutral,Modest Overweight,61,6,0.6,6,0.6,6,0.6,5,0.5,4,0.4,7,0.7,7,0.7,6,0.6,6,0.6,8,0.8,24.4,61,4,0.6,5,0.75,5,0.75,8,2,9,1.35,8,1.2,26.6,66.5,7,1.75,5,1.25,5,1.25,,,3,0.75,10,50
TAP,Molson Coors Brewing Co,12/31/2017 23:00,4/17/2017 0:00,Consumer & Industrial,Food and Beverage,Neutral,Neutral,52.7,5,0.5,1,0.1,5,0.5,6,0.6,5,0.5,7,0.7,5,0.5,7,0.7,4,0.4,5,0.5,20,50,6,1.5,8,1.2,5,0.75,10,1.5,4,0.6,5,0.75,18.9,63,2,0.4,5,1,5,2,7,0.7,5,0.5,13.8,46
